user_id,variant,converted
U06561,control,0
U06562,control,0
U06563,control,0
U06564,treatment,0
U06565,treatment,0
U06566,control,0
U06567,treatment,0
U06568,treatment,0
U06569,control,0
U06570,control,0
U06571,treatment,0
U06572,control,0
U06573,control,0
U06574,treatment,0
U06575,treatment,0
U06576,treatment,0
U06577,control,0
U06578,control,0
U06579,control,0
U06580,control,0
U06581,control,0
U06582,control,0
U06583,treatment,0
U06584,control,0
U06585,control,0
U06586,control,0
U06587,control,0
U06588,control,0
U06589,control,0
U06590,control,0
U06591,control,0
U06592,control,0
U06593,control,0
U06594,treatment,0
U06595,control,0
U06596,treatment,0
U06597,treatment,0
U06598,control,0
U06599,treatment,0
U06600,treatment,1
U06601,treatment,0
U06602,treatment,0
U06603,control,0
U06604,treatment,0
U06605,control,0
U06606,treatment,0
U06607,control,0
U06608,treatment,0
U06609,treatment,0
U06610,control,1
U06611,treatment,0
U06612,control,0
U06613,control,0
U06614,control,0
U06615,control,0
U06616,control,0
U06617,treatment,0
U06618,treatment,0
U06619,treatment,0
U06620,control,0
U06621,control,0
U06622,treatment,0
U06623,treatment,0
U06624,control,0
U06625,control,0
U06626,control,1
U06627,treatment,0
U06628,control,0
U06629,treatment,0
U06630,control,0
U06631,control,0
U06632,control,0
U06633,control,0
U06634,control,0
U06635,treatment,0
U06636,control,0
U06637,control,0
U06638,treatment,0
U06639,control,0
U06640,treatment,0
U06641,treatment,0
U06642,control,0
U06643,control,0
U06644,treatment,0
U06645,control,0
U06646,control,1
U06647,control,0
U06648,control,0
U06649,control,0
U06650,treatment,0
U06651,treatment,0
U06652,treatment,0
U06653,treatment,0
U06654,control,0
U06655,control,0
U06656,control,0
U06657,control,0
U06658,control,0
U06659,control,0
U06660,treatment,0
U06661,treatment,0
U06662,treatment,0
U06663,control,0
U06664,control,0
U06665,treatment,0
U06666,treatment,0
U06667,control,0
U06668,control,0
U06669,control,0
U06670,control,0
U06671,treatment,0
U06672,treatment,0
U06673,treatment,1
U06674,control,0
U06675,control,0
U06676,control,0
U06677,treatment,0
U06678,control,0
U06679,control,0
U06680,control,0
U06681,treatment,1
U06682,treatment,1
U06683,control,0
U06684,treatment,0
U06685,control,0
U06686,control,0
U06687,control,0
U06688,treatment,0
U06689,treatment,0
U06690,control,0
U06691,control,0
U06692,control,0
U06693,treatment,0
U06694,control,0
U06695,treatment,0
U06696,control,0
U06697,control,0
U06698,treatment,0
U06699,control,0
U06700,control,0
U06701,control,0
U06702,control,0
U06703,treatment,1
U06704,control,0
U06705,control,1
U06706,treatment,0
U06707,treatment,0
U06708,control,0
U06709,control,0
U06710,treatment,1
U06711,treatment,0
U06712,treatment,0
U06713,treatment,1
U06714,control,0
U06715,control,0
U06716,treatment,0
U06717,treatment,0
U06718,control,0
U06719,treatment,0
U06720,treatment,0
U06721,control,0
U06722,control,0
U06723,control,0
U06724,control,0
U06725,control,0
U06726,control,0
U06727,treatment,0
U06728,control,0
U06729,control,0
U06730,treatment,0
U06731,control,0
U06732,control,0
U06733,control,0
U06734,control,0
U06735,treatment,0
U06736,treatment,0
U06737,treatment,0
U06738,treatment,0
U06739,control,0
U06740,treatment,0
U06741,control,0
U06742,control,0
U06743,treatment,0
U06744,control,0
U06745,treatment,1
U06746,control,0
U06747,treatment,0
U06748,treatment,0
U06749,treatment,0
U06750,control,0
U06751,control,0
U06752,control,0
U06753,control,0
U06754,control,0
U06755,treatment,1
U06756,treatment,0
U06757,treatment,0
U06758,treatment,0
U06759,control,0
U06760,control,0
U06761,treatment,0
U06762,treatment,0
U06763,treatment,0
U06764,control,0
U06765,control,0
U06766,control,0
U06767,control,0
U06768,treatment,0
U06769,control,0
U06770,treatment,0
U06771,treatment,0
U06772,control,0
U06773,control,0
U06774,treatment,0
U06775,control,0
U06776,treatment,0
U06777,control,0
U06778,control,0
U06779,treatment,0
U06780,control,0
U06781,control,0
U06782,treatment,1
U06783,control,0
U06784,treatment,0
U06785,treatment,0
U06786,treatment,0
U06787,control,0
U06788,control,0
U06789,control,0
U06790,control,0
U06791,treatment,0
U06792,treatment,0
U06793,control,0
U06794,control,1
U06795,control,0
U06796,treatment,0
U06797,treatment,1
U06798,treatment,1
U06799,control,0
U06800,treatment,0
U06801,control,0
U06802,treatment,0
U06803,treatment,0
U06804,treatment,0
U06805,control,0
U06806,treatment,0
U06807,control,0
U06808,control,0
U06809,control,0
U06810,control,0
U06811,control,0
U06812,control,0
U06813,treatment,0
U06814,control,0
U06815,treatment,0
U06816,control,0
U06817,treatment,0
U06818,control,0
U06819,control,0
U06820,control,0
U06821,treatment,0
U06822,control,0
U06823,control,0
U06824,control,0
U06825,treatment,1
U06826,treatment,0
U06827,treatment,0
U06828,treatment,0
U06829,treatment,0
U06830,control,0
U06831,control,0
U06832,control,0
U06833,treatment,0
U06834,control,0
U06835,control,0
U06836,control,0
U06837,treatment,0
U06838,treatment,0
U06839,control,0
U06840,treatment,0
U06841,treatment,0
U06842,control,0
U06843,treatment,0
U06844,control,0
U06845,control,0
U06846,treatment,1
U06847,treatment,1
U06848,treatment,0
U06849,treatment,1
U06850,treatment,0
U06851,control,1
U06852,control,0
U06853,control,0
U06854,treatment,0
U06855,treatment,0
U06856,control,0
U06857,treatment,0
U06858,control,0
U06859,control,0
U06860,control,0
U06861,control,0
U06862,treatment,0
U06863,treatment,0
U06864,treatment,0
U06865,control,0
U06866,treatment,0
U06867,treatment,0
U06868,treatment,0
U06869,control,0
U06870,treatment,0
U06871,treatment,0
U06872,treatment,0
U06873,control,0
U06874,treatment,0
U06875,control,0
U06876,treatment,0
U06877,treatment,0
U06878,control,0
U06879,control,0
U06880,control,0
U06881,treatment,1
U06882,treatment,0
U06883,treatment,0
U06884,control,0
U06885,treatment,0
U06886,control,0
U06887,treatment,0
U06888,control,0
U06889,treatment,0
U06890,control,0
U06891,control,1
U06892,control,0
U06893,treatment,0
U06894,control,0
U06895,treatment,0
U06896,control,0
U06897,control,1
U06898,treatment,0
U06899,treatment,0
U06900,treatment,0
U06901,treatment,0
U06902,control,0
U06903,control,0
U06904,control,0
U06905,control,0
U06906,treatment,1
U06907,control,0
U06908,treatment,0
U06909,treatment,0
U06910,treatment,0
U06911,control,0
U06912,control,0
U06913,treatment,0
U06914,treatment,0
U06915,treatment,0
U06916,control,0
U06917,treatment,0
U06918,control,0
U06919,control,0
U06920,control,0
U06921,treatment,0
U06922,treatment,0
U06923,treatment,0
U06924,treatment,0
U06925,control,0
U06926,treatment,0
U06927,treatment,0
U06928,control,0
U06929,control,0
U06930,control,0
U06931,control,0
U06932,control,0
U06933,control,0
U06934,treatment,0
U06935,treatment,0
U06936,control,0
U06937,treatment,0
U06938,control,0
U06939,control,0
U06940,control,0
U06941,treatment,0
U06942,treatment,0
U06943,treatment,0
U06944,treatment,0
U06945,treatment,0
U06946,treatment,0
U06947,control,0
U06948,treatment,0
U06949,treatment,0
U06950,control,0
U06951,control,0
U06952,control,0
U06953,control,0
U06954,control,0
U06955,treatment,0
U06956,treatment,0
U06957,control,0
U06958,treatment,0
U06959,control,0
U06960,control,1
U06961,treatment,1
U06962,control,0
U06963,treatment,0
U06964,treatment,0
U06965,control,0
U06966,control,0
U06967,treatment,0
U06968,control,0
U06969,control,0
U06970,treatment,0
U06971,control,0
U06972,treatment,0
U06973,control,0
U06974,treatment,0
U06975,control,0
U06976,control,0
U06977,control,0
U06978,control,0
U06979,control,0
U06980,treatment,0
U06981,control,0
U06982,control,0
U06983,treatment,0
U06984,control,0
U06985,treatment,0
U06986,treatment,0
U06987,control,0
U06988,control,0
U06989,control,1
U06990,control,0
U06991,treatment,0
U06992,control,0
U06993,treatment,0
U06994,treatment,0
U06995,treatment,0
U06996,treatment,0
U06997,treatment,0
U06998,control,1
U06999,treatment,0
U07000,treatment,0
U07001,treatment,0
U07002,treatment,0
U07003,control,0
U07004,control,0
U07005,control,0
U07006,treatment,0
U07007,treatment,1
U07008,treatment,0
U07009,treatment,1
U07010,control,0
U07011,treatment,0
U07012,control,0
U07013,control,0
U07014,control,0
U07015,control,0
U07016,treatment,0
U07017,control,0
U07018,treatment,0
U07019,control,1
U07020,control,0
U07021,treatment,0
U07022,treatment,0
U07023,control,0
U07024,control,0
U07025,control,0
U07026,control,0
U07027,treatment,0
U07028,treatment,0
U07029,treatment,0
U07030,treatment,0
U07031,control,0
U07032,control,0
U07033,treatment,0
U07034,control,0
U07035,control,0
U07036,control,0
U07037,control,0
U07038,control,1
U07039,treatment,0
U07040,treatment,0
U07041,control,0
U07042,control,0
U07043,control,0
U07044,control,0
U07045,control,0
U07046,treatment,0
U07047,treatment,0
U07048,control,0
U07049,control,0
U07050,control,1
U07051,control,0
U07052,treatment,0
U07053,control,0
U07054,control,0
U07055,treatment,0
U07056,treatment,0
U07057,control,0
U07058,control,0
U07059,treatment,0
U07060,treatment,1
U07061,control,1
U07062,control,0
U07063,treatment,0
U07064,treatment,0
U07065,treatment,0
U07066,control,0
U07067,control,0
U07068,control,0
U07069,treatment,0
U07070,control,0
U07071,control,0
U07072,treatment,0
U07073,control,0
U07074,control,0
U07075,control,1
U07076,treatment,0
U07077,control,0
U07078,treatment,0
U07079,treatment,0
U07080,control,0
U07081,control,0
U07082,treatment,0
U07083,treatment,0
U07084,control,0
U07085,control,0
U07086,control,0
U07087,control,0
U07088,control,0
U07089,treatment,0
U07090,control,0
U07091,control,0
U07092,control,0
U07093,control,0
U07094,treatment,0
U07095,treatment,0
U07096,control,0
U07097,treatment,0
U07098,control,1
U07099,treatment,0
U07100,treatment,0
U07101,control,0
U07102,control,0
U07103,treatment,0
U07104,treatment,0
U07105,control,0
U07106,control,1
U07107,control,0
U07108,treatment,1
U07109,treatment,0
U07110,treatment,0
U07111,treatment,0
U07112,treatment,0
U07113,treatment,0
U07114,treatment,0
U07115,treatment,1
U07116,treatment,0
U07117,treatment,0
U07118,control,0
U07119,control,0
U07120,control,0
U07121,control,0
U07122,control,0
U07123,treatment,0
U07124,control,0
U07125,control,0
U07126,control,0
U07127,treatment,0
U07128,treatment,0
U07129,control,0
U07130,treatment,0
U07131,control,0
U07132,treatment,0
U07133,treatment,0
U07134,control,0
U07135,control,0
U07136,treatment,0
U07137,treatment,0
U07138,control,0
U07139,control,0
U07140,treatment,0
U07141,treatment,0
U07142,treatment,1
U07143,treatment,0
U07144,control,0
U07145,control,0
U07146,treatment,0
U07147,control,0
U07148,treatment,0
U07149,treatment,0
U07150,treatment,0
U07151,treatment,0
U07152,treatment,0
U07153,control,0
U07154,control,0
U07155,treatment,0
U07156,treatment,0
U07157,treatment,0
U07158,treatment,0
U07159,treatment,1
U07160,treatment,0
U07161,control,0
U07162,control,0
U07163,treatment,0
U07164,control,0
U07165,control,0
U07166,control,0
U07167,control,0
U07168,control,0
U07169,control,0
U07170,control,0
U07171,control,0
U07172,control,0
U07173,control,0
U07174,treatment,0
U07175,control,0
U07176,treatment,0
U07177,treatment,0
U07178,control,0
U07179,control,0
U07180,control,0
U07181,treatment,0
U07182,control,1
U07183,control,0
U07184,control,0
U07185,treatment,1
U07186,control,0
U07187,control,0
U07188,control,0
U07189,control,0
U07190,control,0
U07191,control,0
U07192,treatment,0
U07193,treatment,0
U07194,treatment,0
U07195,treatment,0
U07196,treatment,0
U07197,control,0
U07198,control,0
U07199,control,0
U07200,treatment,0
U07201,treatment,0
U07202,control,0
U07203,control,0
U07204,control,0
U07205,control,0
U07206,control,0
U07207,control,0
U07208,control,1
U07209,control,1
U07210,control,0
U07211,treatment,0
U07212,control,0
U07213,control,0
U07214,treatment,0
U07215,control,0
U07216,treatment,0
U07217,treatment,0
U07218,treatment,0
U07219,treatment,0
U07220,treatment,0
U07221,control,0
U07222,control,0
U07223,control,0
U07224,control,0
U07225,treatment,0
U07226,treatment,0
U07227,treatment,0
U07228,treatment,0
U07229,control,0
U07230,control,0
U07231,control,0
U07232,control,0
U07233,control,0
U07234,control,0
U07235,treatment,0
U07236,treatment,0
U07237,treatment,0
U07238,control,1
U07239,control,0
U07240,control,0
U07241,control,0
U07242,control,0
U07243,treatment,0
U07244,control,0
U07245,control,0
U07246,control,0
U07247,control,0
U07248,treatment,0
U07249,treatment,0
U07250,control,0
U07251,control,0
U07252,treatment,1
U07253,treatment,0
U07254,treatment,0
U07255,control,0
U07256,control,0
U07257,control,0
U07258,control,0
U07259,treatment,0
U07260,control,0
U07261,treatment,0
U07262,treatment,0
U07263,treatment,0
U07264,control,0
U07265,treatment,0
U07266,control,0
U07267,control,0
U07268,control,0
U07269,treatment,0
U07270,treatment,0
U07271,treatment,0
U07272,treatment,0
U07273,control,1
U07274,treatment,0
U07275,treatment,0
U07276,control,0
U07277,control,0
U07278,treatment,0
U07279,treatment,0
U07280,treatment,0
U07281,control,0
U07282,treatment,0
U07283,control,0
U07284,treatment,0
U07285,treatment,0
U07286,treatment,0
U07287,treatment,0
U07288,treatment,0
U07289,control,0
U07290,control,0
U07291,treatment,0
U07292,treatment,0
U07293,treatment,0
U07294,treatment,0
U07295,control,0
U07296,control,0
U07297,control,0
U07298,treatment,1
U07299,control,0
U07300,treatment,0
U07301,treatment,0
U07302,control,0
U07303,control,0
U07304,control,0
U07305,treatment,0
U07306,treatment,0
U07307,control,0
U07308,control,0
U07309,treatment,0
U07310,treatment,0
U07311,treatment,0
U07312,control,0
U07313,control,0
U07314,treatment,0
U07315,treatment,0
U07316,control,0
U07317,control,0
U07318,control,0
U07319,treatment,0
U07320,control,0
U07321,treatment,0
U07322,control,0
U07323,control,0
U07324,control,0
U07325,control,0
U07326,treatment,0
U07327,treatment,0
U07328,control,0
U07329,control,0
U07330,control,0
U07331,treatment,0
U07332,control,0
U07333,control,0
U07334,treatment,0
U07335,control,0
U07336,control,0
U07337,treatment,0
U07338,control,0
U07339,treatment,0
U07340,control,0
U07341,control,0
U07342,control,1
U07343,control,0
U07344,control,0
U07345,treatment,0
U07346,control,0
U07347,control,0
U07348,control,0
U07349,treatment,0
U07350,control,0
U07351,treatment,0
U07352,control,1
U07353,treatment,0
U07354,treatment,0
U07355,control,0
U07356,control,0
U07357,control,0
U07358,treatment,0
U07359,control,0
U07360,treatment,0
U07361,treatment,0
U07362,control,0
U07363,treatment,0
U07364,control,0
U07365,treatment,0
U07366,control,0
U07367,control,0
U07368,treatment,0
U07369,control,0
U07370,treatment,0
U07371,control,0
U07372,control,0
